frame.time_epoch	frame.len	eth.src	eth.dst	ip.src	ip.dst	tcp.srcport	tcp.dstport	udp.srcport	udp.dstport	icmp.type	icmp.code	arp.opcode	arp.src.hw_mac	arp.src.proto_ipv4	arp.dst.hw_mac	arp.dst.proto_ipv4	ipv6.src	ipv6.dst
1488018352.258697000	1450	10:4f:a8:70:22:7c	c8:00:84:2a:39:51	192.168.3.14	192.168.100.5			51002	13356									
1488018352.258771000	98	10:4f:a8:70:22:7c	c8:00:84:2a:39:51	192.168.3.14	192.168.100.5													
1488018352.258912000	1450	10:4f:a8:70:22:7c	c8:00:84:2a:39:51	192.168.3.14	192.168.100.5			51002	13356									
1488018352.258942000	98	10:4f:a8:70:22:7c	c8:00:84:2a:39:51	192.168.3.14	192.168.100.5													
1488018352.259118000	1450	10:4f:a8:70:22:7c	c8:00:84:2a:39:51	192.168.3.14	192.168.100.5			51002	13356									
1488018352.259151000	98	10:4f:a8:70:22:7c	c8:00:84:2a:39:51	192.168.3.14	192.168.100.5													
1488018352.259306000	1450	10:4f:a8:70:22:7c	c8:00:84:2a:39:51	192.168.3.14	192.168.100.5			51002	13356									
1488018352.259352000	98	10:4f:a8:70:22:7c	c8:00:84:2a:39:51	192.168.3.14	192.168.100.5													
1488018352.259503000	1450	10:4f:a8:70:22:7c	c8:00:84:2a:39:51	192.168.3.14	192.168.100.5			51002	13356									
1488018352.259536000	98	10:4f:a8:70:22:7c	c8:00:84:2a:39:51	192.168.3.14	192.168.100.5													
1488018352.259693000	1450	10:4f:a8:70:22:7c	c8:00:84:2a:39:51	192.168.3.14	192.168.100.5			51002	13356									
1488018352.259748000	98	10:4f:a8:70:22:7c	c8:00:84:2a:39:51	192.168.3.14	192.168.100.5													
1488018352.259806000	385	10:4f:a8:70:22:7c	c8:00:84:2a:39:51	192.168.3.14	192.168.100.5			51002	13356									
1488018352.261618000	1452	ac:9b:0a:fc:2d:8e	c8:00:84:2a:39:51	192.168.3.11	192.168.100.5	443	64855											
1488018352.261753000	1452	ac:9b:0a:fc:2d:8e	c8:00:84:2a:39:51	192.168.3.11	192.168.100.5	443	64855											
1488018352.261878000	1452	ac:9b:0a:fc:2d:8e	c8:00:84:2a:39:51	192.168.3.11	192.168.100.5	443	64855											
1488018352.262006000	1452	ac:9b:0a:fc:2d:8e	c8:00:84:2a:39:51	192.168.3.11	192.168.100.5	443	64855											
1488018352.262123000	1452	ac:9b:0a:fc:2d:8e	c8:00:84:2a:39:51	192.168.3.11	192.168.100.5	443	64855											
1488018352.262234000	1452	ac:9b:0a:fc:2d:8e	c8:00:84:2a:39:51	192.168.3.11	192.168.100.5	443	64855											
1488018352.262355000	1452	ac:9b:0a:fc:2d:8e	c8:00:84:2a:39:51	192.168.3.11	192.168.100.5	443	64855											
1488018352.262474000	1452	ac:9b:0a:fc:2d:8e	c8:00:84:2a:39:51	192.168.3.11	192.168.100.5	443	64855											
1488018352.262515000	512	ac:9b:0a:fc:2d:8e	c8:00:84:2a:39:51	192.168.3.11	192.168.100.5	443	64855											
1488018352.291268000	209	10:4f:a8:7e:77:c5	c8:00:84:2a:39:51	192.168.3.12	192.168.100.5			51002	12436									
1488018352.291913000	1450	10:4f:a8:7e:77:c5	c8:00:84:2a:39:51	192.168.3.12	192.168.100.5			51002	12436									
1488018352.291946000	98	10:4f:a8:7e:77:c5	c8:00:84:2a:39:51	192.168.3.12	192.168.100.5													
1488018352.292130000	1450	10:4f:a8:7e:77:c5	c8:00:84:2a:39:51	192.168.3.12	192.168.100.5			51002	12436									
1488018352.292162000	98	10:4f:a8:7e:77:c5	c8:00:84:2a:39:51	192.168.3.12	192.168.100.5													
1488018352.292265000	1126	10:4f:a8:7e:77:c5	c8:00:84:2a:39:51	192.168.3.12	192.168.100.5			51002	12436									
1488018352.305435000	209	10:4f:a8:70:22:7c	c8:00:84:2a:39:51	192.168.3.14	192.168.100.5			51002	13356									
1488018352.306409000	1450	10:4f:a8:70:22:7c	c8:00:84:2a:39:51	192.168.3.14	192.168.100.5			51002	13356									
1488018352.306442000	98	10:4f:a8:70:22:7c	c8:00:84:2a:39:51	192.168.3.14	192.168.100.5													
1488018352.306623000	1450	10:4f:a8:70:22:7c	c8:00:84:2a:39:51	192.168.3.14	192.168.100.5			51002	13356									
1488018352.306655000	98	10:4f:a8:70:22:7c	c8:00:84:2a:39:51	192.168.3.14	192.168.100.5													
1488018352.306810000	1450	10:4f:a8:70:22:7c	c8:00:84:2a:39:51	192.168.3.14	192.168.100.5			51002	13356									
1488018352.306842000	98	10:4f:a8:70:22:7c	c8:00:84:2a:39:51	192.168.3.14	192.168.100.5													
1488018352.307010000	1450	10:4f:a8:70:22:7c	c8:00:84:2a:39:51	192.168.3.14	192.168.100.5			51002	13356									
1488018352.307042000	98	10:4f:a8:70:22:7c	c8:00:84:2a:39:51	192.168.3.14	192.168.100.5													
1488018352.307194000	1450	10:4f:a8:70:22:7c	c8:00:84:2a:39:51	192.168.3.14	192.168.100.5			51002	13356									
1488018352.307239000	98	10:4f:a8:70:22:7c	c8:00:84:2a:39:51	192.168.3.14	192.168.100.5													
1488018352.307351000	1450	10:4f:a8:70:22:7c	c8:00:84:2a:39:51	192.168.3.14	192.168.100.5			51002	13356									
1488018352.307381000	98	10:4f:a8:70:22:7c	c8:00:84:2a:39:51	192.168.3.14	192.168.100.5													
1488018352.307567000	1450	10:4f:a8:70:22:7c	c8:00:84:2a:39:51	192.168.3.14	192.168.100.5			51002	13356									
1488018352.307613000	98	10:4f:a8:70:22:7c	c8:00:84:2a:39:51	192.168.3.14	192.168.100.5													
1488018352.307717000	1450	10:4f:a8:70:22:7c	c8:00:84:2a:39:51	192.168.3.14	192.168.100.5			51002	13356									
1488018352.307752000	98	10:4f:a8:70:22:7c	c8:00:84:2a:39:51	192.168.3.14	192.168.100.5													
1488018352.307822000	610	10:4f:a8:70:22:7c	c8:00:84:2a:39:51	192.168.3.14	192.168.100.5			51002	13356									
1488018352.318683000	209	ac:9b:0a:33:a4:82	c8:00:84:2a:39:51	192.168.3.13	192.168.100.5			51002	11442									
1488018352.319501000	1450	ac:9b:0a:33:a4:82	c8:00:84:2a:39:51	192.168.3.13	192.168.100.5			51002	11442									
1488018352.319535000	98	ac:9b:0a:33:a4:82	c8:00:84:2a:39:51	192.168.3.13	192.168.100.5													
1488018352.319694000	1450	ac:9b:0a:33:a4:82	c8:00:84:2a:39:51	192.168.3.13	192.168.100.5			51002	11442									
1488018352.319740000	98	ac:9b:0a:33:a4:82	c8:00:84:2a:39:51	192.168.3.13	192.168.100.5													
1488018352.319911000	1450	ac:9b:0a:33:a4:82	c8:00:84:2a:39:51	192.168.3.13	192.168.100.5			51002	11442									
1488018352.319942000	98	ac:9b:0a:33:a4:82	c8:00:84:2a:39:51	192.168.3.13	192.168.100.5													
1488018352.320057000	1450	ac:9b:0a:33:a4:82	c8:00:84:2a:39:51	192.168.3.13	192.168.100.5			51002	11442									
1488018352.320089000	98	ac:9b:0a:33:a4:82	c8:00:84:2a:39:51	192.168.3.13	192.168.100.5													
1488018352.320282000	1450	ac:9b:0a:33:a4:82	c8:00:84:2a:39:51	192.168.3.13	192.168.100.5			51002	11442									
1488018352.320318000	98	ac:9b:0a:33:a4:82	c8:00:84:2a:39:51	192.168.3.13	192.168.100.5													
1488018352.320382000	476	ac:9b:0a:33:a4:82	c8:00:84:2a:39:51	192.168.3.13	192.168.100.5			51002	11442									
1488018352.328319000	1452	ac:9b:0a:fc:2d:8e	c8:00:84:2a:39:51	192.168.3.11	192.168.100.5	443	64855											
1488018352.328451000	1452	ac:9b:0a:fc:2d:8e	c8:00:84:2a:39:51	192.168.3.11	192.168.100.5	443	64855											
1488018352.328576000	1452	ac:9b:0a:fc:2d:8e	c8:00:84:2a:39:51	192.168.3.11	192.168.100.5	443	64855											
1488018352.328698000	1452	ac:9b:0a:fc:2d:8e	c8:00:84:2a:39:51	192.168.3.11	192.168.100.5	443	64855											
1488018352.328826000	1452	ac:9b:0a:fc:2d:8e	c8:00:84:2a:39:51	192.168.3.11	192.168.100.5	443	64855											
1488018352.328941000	1452	ac:9b:0a:fc:2d:8e	c8:00:84:2a:39:51	192.168.3.11	192.168.100.5	443	64855											
1488018352.329065000	1452	ac:9b:0a:fc:2d:8e	c8:00:84:2a:39:51	192.168.3.11	192.168.100.5	443	64855											
1488018352.329189000	1452	ac:9b:0a:fc:2d:8e	c8:00:84:2a:39:51	192.168.3.11	192.168.100.5	443	64855											
1488018352.344107000	86	c8:00:84:2a:39:51	01:00:5e:00:00:09	192.168.3.1	224.0.0.9			520	520									
1488018352.351844000	60	c8:00:84:2a:39:51	ac:9b:0a:fc:2d:8e	192.168.100.5	192.168.3.11	64855	443											
1488018352.359069000	209	10:4f:a8:7e:77:c5	c8:00:84:2a:39:51	192.168.3.12	192.168.100.5			51002	12436									
1488018352.359778000	1450	10:4f:a8:7e:77:c5	c8:00:84:2a:39:51	192.168.3.12	192.168.100.5			51002	12436									
1488018352.359779000	98	10:4f:a8:7e:77:c5	c8:00:84:2a:39:51	192.168.3.12	192.168.100.5													
1488018352.359803000	60	c8:00:84:2a:39:51	ac:9b:0a:fc:2d:8e	192.168.100.5	192.168.3.11	64855	443											
1488018352.359813000	60	c8:00:84:2a:39:51	ac:9b:0a:fc:2d:8e	192.168.100.5	192.168.3.11	64855	443											
1488018352.359821000	60	c8:00:84:2a:39:51	ac:9b:0a:fc:2d:8e	192.168.100.5	192.168.3.11	64855	443											
1488018352.359957000	1450	10:4f:a8:7e:77:c5	c8:00:84:2a:39:51	192.168.3.12	192.168.100.5			51002	12436									
1488018352.359978000	98	10:4f:a8:7e:77:c5	c8:00:84:2a:39:51	192.168.3.12	192.168.100.5													
1488018352.360086000	1174	10:4f:a8:7e:77:c5	c8:00:84:2a:39:51	192.168.3.12	192.168.100.5			51002	12436									
1488018352.360414000	576	ac:9b:0a:fc:2d:8e	c8:00:84:2a:39:51	192.168.3.11	192.168.100.5	443	64855											
1488018352.366064000	60	c8:00:84:2a:39:51	ac:9b:0a:fc:2d:8e	192.168.100.5	192.168.3.11	64855	443											
1488018352.366107000	60	c8:00:84:2a:39:51	ac:9b:0a:fc:2d:8e	192.168.100.5	192.168.3.11	64855	443											
1488018352.366165000	60	c8:00:84:2a:39:51	ac:9b:0a:fc:2d:8e	192.168.100.5	192.168.3.11	64855	443											
1488018352.366176000	60	c8:00:84:2a:39:51	ac:9b:0a:fc:2d:8e	192.168.100.5	192.168.3.11	64855	443											
1488018352.372514000	209	10:4f:a8:70:22:7c	c8:00:84:2a:39:51	192.168.3.14	192.168.100.5			51002	13356									
1488018352.373436000	1450	10:4f:a8:70:22:7c	c8:00:84:2a:39:51	192.168.3.14	192.168.100.5			51002	13356									
1488018352.373465000	98	10:4f:a8:70:22:7c	c8:00:84:2a:39:51	192.168.3.14	192.168.100.5													
1488018352.373666000	1450	10:4f:a8:70:22:7c	c8:00:84:2a:39:51	192.168.3.14	192.168.100.5			51002	13356									
1488018352.373697000	98	10:4f:a8:70:22:7c	c8:00:84:2a:39:51	192.168.3.14	192.168.100.5													
1488018352.373883000	1450	10:4f:a8:70:22:7c	c8:00:84:2a:39:51	192.168.3.14	192.168.100.5			51002	13356									
1488018352.373914000	98	10:4f:a8:70:22:7c	c8:00:84:2a:39:51	192.168.3.14	192.168.100.5													
1488018352.374067000	1450	10:4f:a8:70:22:7c	c8:00:84:2a:39:51	192.168.3.14	192.168.100.5			51002	13356									
1488018352.374099000	98	10:4f:a8:70:22:7c	c8:00:84:2a:39:51	192.168.3.14	192.168.100.5													
1488018352.374268000	1450	10:4f:a8:70:22:7c	c8:00:84:2a:39:51	192.168.3.14	192.168.100.5			51002	13356									
1488018352.374298000	98	10:4f:a8:70:22:7c	c8:00:84:2a:39:51	192.168.3.14	192.168.100.5													
1488018352.374424000	1450	10:4f:a8:70:22:7c	c8:00:84:2a:39:51	192.168.3.14	192.168.100.5			51002	13356									
1488018352.374454000	98	10:4f:a8:70:22:7c	c8:00:84:2a:39:51	192.168.3.14	192.168.100.5													
1488018352.374643000	1450	10:4f:a8:70:22:7c	c8:00:84:2a:39:51	192.168.3.14	192.168.100.5			51002	13356									
1488018352.374677000	98	10:4f:a8:70:22:7c	c8:00:84:2a:39:51	192.168.3.14	192.168.100.5													
1488018352.374769000	914	10:4f:a8:70:22:7c	c8:00:84:2a:39:51	192.168.3.14	192.168.100.5			51002	13356									
1488018352.385316000	209	ac:9b:0a:33:a4:82	c8:00:84:2a:39:51	192.168.3.13	192.168.100.5			51002	11442									
1488018352.386098000	1450	ac:9b:0a:33:a4:82	c8:00:84:2a:39:51	192.168.3.13	192.168.100.5			51002	11442									
1488018352.386147000	98	ac:9b:0a:33:a4:82	c8:00:84:2a:39:51	192.168.3.13	192.168.100.5													
1488018352.386338000	1450	ac:9b:0a:33:a4:82	c8:00:84:2a:39:51	192.168.3.13	192.168.100.5			51002	11442									
1488018352.386409000	98	ac:9b:0a:33:a4:82	c8:00:84:2a:39:51	192.168.3.13	192.168.100.5													
1488018352.386548000	1450	ac:9b:0a:33:a4:82	c8:00:84:2a:39:51	192.168.3.13	192.168.100.5			51002	11442									
1488018352.386582000	98	ac:9b:0a:33:a4:82	c8:00:84:2a:39:51	192.168.3.13	192.168.100.5													
1488018352.386759000	1450	ac:9b:0a:33:a4:82	c8:00:84:2a:39:51	192.168.3.13	192.168.100.5			51002	11442									
1488018352.386793000	98	ac:9b:0a:33:a4:82	c8:00:84:2a:39:51	192.168.3.13	192.168.100.5													
1488018352.386895000	1242	ac:9b:0a:33:a4:82	c8:00:84:2a:39:51	192.168.3.13	192.168.100.5			51002	11442									
1488018352.398108000	1452	ac:9b:0a:fc:2d:8e	c8:00:84:2a:39:51	192.168.3.11	192.168.100.5	443	64855											
1488018352.398232000	1452	ac:9b:0a:fc:2d:8e	c8:00:84:2a:39:51	192.168.3.11	192.168.100.5	443	64855											
1488018352.398355000	1452	ac:9b:0a:fc:2d:8e	c8:00:84:2a:39:51	192.168.3.11	192.168.100.5	443	64855											
1488018352.398476000	1452	ac:9b:0a:fc:2d:8e	c8:00:84:2a:39:51	192.168.3.11	192.168.100.5	443	64855											
1488018352.398596000	1452	ac:9b:0a:fc:2d:8e	c8:00:84:2a:39:51	192.168.3.11	192.168.100.5	443	64855											
1488018352.398719000	1452	ac:9b:0a:fc:2d:8e	c8:00:84:2a:39:51	192.168.3.11	192.168.100.5	443	64855											
1488018352.398840000	1452	ac:9b:0a:fc:2d:8e	c8:00:84:2a:39:51	192.168.3.11	192.168.100.5	443	64855											
1488018352.398959000	1452	ac:9b:0a:fc:2d:8e	c8:00:84:2a:39:51	192.168.3.11	192.168.100.5	443	64855											
1488018352.420704000	60	c8:00:84:2a:39:51	ac:9b:0a:fc:2d:8e	192.168.100.5	192.168.3.11	64855	443											
1488018352.420735000	60	c8:00:84:2a:39:51	ac:9b:0a:fc:2d:8e	192.168.100.5	192.168.3.11	64855	443											
1488018352.420784000	60	c8:00:84:2a:39:51	ac:9b:0a:fc:2d:8e	192.168.100.5	192.168.3.11	64855	443											
1488018352.421158000	432	ac:9b:0a:fc:2d:8e	c8:00:84:2a:39:51	192.168.3.11	192.168.100.5	443	64855											
1488018352.424831000	209	10:4f:a8:7e:77:c5	c8:00:84:2a:39:51	192.168.3.12	192.168.100.5			51002	12436									
1488018352.425477000	1450	10:4f:a8:7e:77:c5	c8:00:84:2a:39:51	192.168.3.12	192.168.100.5			51002	12436									
1488018352.425528000	98	10:4f:a8:7e:77:c5	c8:00:84:2a:39:51	192.168.3.12	192.168.100.5													
1488018352.425672000	1450	10:4f:a8:7e:77:c5	c8:00:84:2a:39:51	192.168.3.12	192.168.100.5			51002	12436									
1488018352.425705000	98	10:4f:a8:7e:77:c5	c8:00:84:2a:39:51	192.168.3.12	192.168.100.5													
1488018352.425804000	1125	10:4f:a8:7e:77:c5	c8:00:84:2a:39:51	192.168.3.12	192.168.100.5			51002	12436									
1488018352.425928000	60	c8:00:84:2a:39:51	ac:9b:0a:fc:2d:8e	192.168.100.5	192.168.3.11	64855	443											
1488018352.439604000	209	10:4f:a8:70:22:7c	c8:00:84:2a:39:51	192.168.3.14	192.168.100.5			51002	13356									
1488018352.440538000	1450	10:4f:a8:70:22:7c	c8:00:84:2a:39:51	192.168.3.14	192.168.100.5			51002	13356									
1488018352.440569000	98	10:4f:a8:70:22:7c	c8:00:84:2a:39:51	192.168.3.14	192.168.100.5													
1488018352.440740000	1450	10:4f:a8:70:22:7c	c8:00:84:2a:39:51	192.168.3.14	192.168.100.5			51002	13356									
1488018352.440770000	98	10:4f:a8:70:22:7c	c8:00:84:2a:39:51	192.168.3.14	192.168.100.5													
1488018352.440949000	1450	10:4f:a8:70:22:7c	c8:00:84:2a:39:51	192.168.3.14	192.168.100.5			51002	13356									
1488018352.440982000	98	10:4f:a8:70:22:7c	c8:00:84:2a:39:51	192.168.3.14	192.168.100.5													
1488018352.441155000	1450	10:4f:a8:70:22:7c	c8:00:84:2a:39:51	192.168.3.14	192.168.100.5			51002	13356									
1488018352.441187000	98	10:4f:a8:70:22:7c	c8:00:84:2a:39:51	192.168.3.14	192.168.100.5													
1488018352.441340000	1450	10:4f:a8:70:22:7c	c8:00:84:2a:39:51	192.168.3.14	192.168.100.5			51002	13356									
1488018352.441397000	98	10:4f:a8:70:22:7c	c8:00:84:2a:39:51	192.168.3.14	192.168.100.5													
1488018352.441539000	1450	10:4f:a8:70:22:7c	c8:00:84:2a:39:51	192.168.3.14	192.168.100.5			51002	13356									
1488018352.441569000	98	10:4f:a8:70:22:7c	c8:00:84:2a:39:51	192.168.3.14	192.168.100.5													
1488018352.441721000	1450	10:4f:a8:70:22:7c	c8:00:84:2a:39:51	192.168.3.14	192.168.100.5			51002	13356									
1488018352.441795000	98	10:4f:a8:70:22:7c	c8:00:84:2a:39:51	192.168.3.14	192.168.100.5													
1488018352.441844000	766	10:4f:a8:70:22:7c	c8:00:84:2a:39:51	192.168.3.14	192.168.100.5			51002	13356									
1488018352.451726000	209	ac:9b:0a:33:a4:82	c8:00:84:2a:39:51	192.168.3.13	192.168.100.5			51002	11442									
1488018352.452491000	1450	ac:9b:0a:33:a4:82	c8:00:84:2a:39:51	192.168.3.13	192.168.100.5			51002	11442									
1488018352.452522000	98	ac:9b:0a:33:a4:82	c8:00:84:2a:39:51	192.168.3.13	192.168.100.5													
1488018352.452721000	1450	ac:9b:0a:33:a4:82	c8:00:84:2a:39:51	192.168.3.13	192.168.100.5			51002	11442									
1488018352.452794000	98	ac:9b:0a:33:a4:82	c8:00:84:2a:39:51	192.168.3.13	192.168.100.5													
1488018352.452926000	1450	ac:9b:0a:33:a4:82	c8:00:84:2a:39:51	192.168.3.13	192.168.100.5			51002	11442									
1488018352.452955000	98	ac:9b:0a:33:a4:82	c8:00:84:2a:39:51	192.168.3.13	192.168.100.5													
1488018352.453123000	1450	ac:9b:0a:33:a4:82	c8:00:84:2a:39:51	192.168.3.13	192.168.100.5			51002	11442									
1488018352.453153000	98	ac:9b:0a:33:a4:82	c8:00:84:2a:39:51	192.168.3.13	192.168.100.5													
1488018352.453242000	1088	ac:9b:0a:33:a4:82	c8:00:84:2a:39:51	192.168.3.13	192.168.100.5			51002	11442									
1488018352.463554000	1452	ac:9b:0a:fc:2d:8e	c8:00:84:2a:39:51	192.168.3.11	192.168.100.5	443	64855											
1488018352.463687000	1452	ac:9b:0a:fc:2d:8e	c8:00:84:2a:39:51	192.168.3.11	192.168.100.5	443	64855											
1488018352.463822000	1452	ac:9b:0a:fc:2d:8e	c8:00:84:2a:39:51	192.168.3.11	192.168.100.5	443	64855											
1488018352.463948000	1452	ac:9b:0a:fc:2d:8e	c8:00:84:2a:39:51	192.168.3.11	192.168.100.5	443	64855											
1488018352.464070000	1452	ac:9b:0a:fc:2d:8e	c8:00:84:2a:39:51	192.168.3.11	192.168.100.5	443	64855											
1488018352.464186000	1452	ac:9b:0a:fc:2d:8e	c8:00:84:2a:39:51	192.168.3.11	192.168.100.5	443	64855											
1488018352.464300000	1452	ac:9b:0a:fc:2d:8e	c8:00:84:2a:39:51	192.168.3.11	192.168.100.5	443	64855											
1488018352.464426000	1452	ac:9b:0a:fc:2d:8e	c8:00:84:2a:39:51	192.168.3.11	192.168.100.5	443	64855											
1488018352.478410000	60	c8:00:84:2a:39:51	ac:9b:0a:fc:2d:8e	192.168.100.5	192.168.3.11	64855	443											
1488018352.478453000	60	c8:00:84:2a:39:51	ac:9b:0a:fc:2d:8e	192.168.100.5	192.168.3.11	64855	443											
1488018352.478891000	560	ac:9b:0a:fc:2d:8e	c8:00:84:2a:39:51	192.168.3.11	192.168.100.5	443	64855											
1488018352.491524000	209	10:4f:a8:7e:77:c5	c8:00:84:2a:39:51	192.168.3.12	192.168.100.5			51002	12436									
1488018352.492170000	1450	10:4f:a8:7e:77:c5	c8:00:84:2a:39:51	192.168.3.12	192.168.100.5			51002	12436									
1488018352.492202000	98	10:4f:a8:7e:77:c5	c8:00:84:2a:39:51	192.168.3.12	192.168.100.5													
1488018352.492362000	1450	10:4f:a8:7e:77:c5	c8:00:84:2a:39:51	192.168.3.12	192.168.100.5			51002	12436									
1488018352.492402000	98	10:4f:a8:7e:77:c5	c8:00:84:2a:39:51	192.168.3.12	192.168.100.5													
1488018352.492476000	953	10:4f:a8:7e:77:c5	c8:00:84:2a:39:51	192.168.3.12	192.168.100.5			51002	12436									
1488018352.492618000	60	c8:00:84:2a:39:51	ac:9b:0a:fc:2d:8e	192.168.100.5	192.168.3.11	64855	443											
1488018352.499088000	60	c8:00:84:2a:39:51	ac:9b:0a:fc:2d:8e	192.168.100.5	192.168.3.11	64855	443											
1488018352.506015000	209	10:4f:a8:70:22:7c	c8:00:84:2a:39:51	192.168.3.14	192.168.100.5			51002	13356									
1488018352.506949000	1450	10:4f:a8:70:22:7c	c8:00:84:2a:39:51	192.168.3.14	192.168.100.5			51002	13356									
1488018352.506983000	98	10:4f:a8:70:22:7c	c8:00:84:2a:39:51	192.168.3.14	192.168.100.5													
1488018352.507171000	1450	10:4f:a8:70:22:7c	c8:00:84:2a:39:51	192.168.3.14	192.168.100.5			51002	13356									
1488018352.507202000	98	10:4f:a8:70:22:7c	c8:00:84:2a:39:51	192.168.3.14	192.168.100.5													
1488018352.507369000	1450	10:4f:a8:70:22:7c	c8:00:84:2a:39:51	192.168.3.14	192.168.100.5			51002	13356									
1488018352.507403000	98	10:4f:a8:70:22:7c	c8:00:84:2a:39:51	192.168.3.14	192.168.100.5													
1488018352.507564000	1450	10:4f:a8:70:22:7c	c8:00:84:2a:39:51	192.168.3.14	192.168.100.5			51002	13356									
1488018352.507595000	98	10:4f:a8:70:22:7c	c8:00:84:2a:39:51	192.168.3.14	192.168.100.5													
1488018352.507778000	1450	10:4f:a8:70:22:7c	c8:00:84:2a:39:51	192.168.3.14	192.168.100.5			51002	13356									
1488018352.507809000	98	10:4f:a8:70:22:7c	c8:00:84:2a:39:51	192.168.3.14	192.168.100.5													
1488018352.507925000	1450	10:4f:a8:70:22:7c	c8:00:84:2a:39:51	192.168.3.14	192.168.100.5			51002	13356									
1488018352.507959000	98	10:4f:a8:70:22:7c	c8:00:84:2a:39:51	192.168.3.14	192.168.100.5													
1488018352.508150000	1450	10:4f:a8:70:22:7c	c8:00:84:2a:39:51	192.168.3.14	192.168.100.5			51002	13356									
1488018352.508181000	98	10:4f:a8:70:22:7c	c8:00:84:2a:39:51	192.168.3.14	192.168.100.5													
1488018352.508583000	1450	10:4f:a8:70:22:7c	c8:00:84:2a:39:51	192.168.3.14	192.168.100.5			51002	13356									
1488018352.508614000	98	10:4f:a8:70:22:7c	c8:00:84:2a:39:51	192.168.3.14	192.168.100.5													
1488018352.508698000	198	10:4f:a8:70:22:7c	c8:00:84:2a:39:51	192.168.3.14	192.168.100.5			51002	13356									
1488018352.518831000	209	ac:9b:0a:33:a4:82	c8:00:84:2a:39:51	192.168.3.13	192.168.100.5			51002	11442									
1488018352.519597000	1450	ac:9b:0a:33:a4:82	c8:00:84:2a:39:51	192.168.3.13	192.168.100.5			51002	11442									
1488018352.519640000	98	ac:9b:0a:33:a4:82	c8:00:84:2a:39:51	192.168.3.13	192.168.100.5													
1488018352.519817000	1450	ac:9b:0a:33:a4:82	c8:00:84:2a:39:51	192.168.3.13	192.168.100.5			51002	11442									
1488018352.519848000	98	ac:9b:0a:33:a4:82	c8:00:84:2a:39:51	192.168.3.13	192.168.100.5													
1488018352.520037000	1450	ac:9b:0a:33:a4:82	c8:00:84:2a:39:51	192.168.3.13	192.168.100.5			51002	11442									
1488018352.520069000	98	ac:9b:0a:33:a4:82	c8:00:84:2a:39:51	192.168.3.13	192.168.100.5													
1488018352.520233000	1450	ac:9b:0a:33:a4:82	c8:00:84:2a:39:51	192.168.3.13	192.168.100.5			51002	11442									
1488018352.520312000	98	ac:9b:0a:33:a4:82	c8:00:84:2a:39:51	192.168.3.13	192.168.100.5													
1488018352.520368000	901	ac:9b:0a:33:a4:82	c8:00:84:2a:39:51	192.168.3.13	192.168.100.5			51002	11442									
1488018352.521562000	136	00:0c:29:da:09:84	c8:00:84:2a:39:51	192.168.3.20	192.168.100.5			47048	1900									
1488018352.528469000	1452	ac:9b:0a:fc:2d:8e	c8:00:84:2a:39:51	192.168.3.11	192.168.100.5	443	64855											
1488018352.528601000	1452	ac:9b:0a:fc:2d:8e	c8:00:84:2a:39:51	192.168.3.11	192.168.100.5	443	64855											
1488018352.528724000	1452	ac:9b:0a:fc:2d:8e	c8:00:84:2a:39:51	192.168.3.11	192.168.100.5	443	64855											
1488018352.528851000	1452	ac:9b:0a:fc:2d:8e	c8:00:84:2a:39:51	192.168.3.11	192.168.100.5	443	64855											
1488018352.528974000	1452	ac:9b:0a:fc:2d:8e	c8:00:84:2a:39:51	192.168.3.11	192.168.100.5	443	64855											
1488018352.529092000	1452	ac:9b:0a:fc:2d:8e	c8:00:84:2a:39:51	192.168.3.11	192.168.100.5	443	64855											
1488018352.529215000	1452	ac:9b:0a:fc:2d:8e	c8:00:84:2a:39:51	192.168.3.11	192.168.100.5	443	64855											
1488018352.529341000	1452	ac:9b:0a:fc:2d:8e	c8:00:84:2a:39:51	192.168.3.11	192.168.100.5	443	64855											
1488018352.529395000	592	ac:9b:0a:fc:2d:8e	c8:00:84:2a:39:51	192.168.3.11	192.168.100.5	443	64855											
1488018352.537729000	447	c8:00:84:2a:39:51	ac:9b:0a:fc:2d:8e	192.168.100.5	192.168.3.11			1900	21032									
1488018352.538208000	475	ac:9b:0a:fc:2d:8e	c8:00:84:2a:39:51	192.168.3.11	192.168.100.5			1900	21032	3	3							
1488018352.547526000	60	c8:00:84:2a:39:51	ac:9b:0a:fc:2d:8e	192.168.100.5	192.168.3.11	64855	443											
1488018352.547568000	60	c8:00:84:2a:39:51	ac:9b:0a:fc:2d:8e	192.168.100.5	192.168.3.11	64855	443											
1488018352.548403000	60	c8:00:84:2a:39:51	ac:9b:0a:fc:2d:8e	192.168.100.5	192.168.3.11	64855	443											
1488018352.548442000	60	c8:00:84:2a:39:51	ac:9b:0a:fc:2d:8e	192.168.100.5	192.168.3.11	64855	443											
1488018352.558086000	209	10:4f:a8:7e:77:c5	c8:00:84:2a:39:51	192.168.3.12	192.168.100.5			51002	12436									
1488018352.558734000	1450	10:4f:a8:7e:77:c5	c8:00:84:2a:39:51	192.168.3.12	192.168.100.5			51002	12436									
1488018352.558809000	98	10:4f:a8:7e:77:c5	c8:00:84:2a:39:51	192.168.3.12	192.168.100.5													
1488018352.558942000	1450	10:4f:a8:7e:77:c5	c8:00:84:2a:39:51	192.168.3.12	192.168.100.5			51002	12436									
